project;commit;benchmark;params;f1;f2;f3;f4;f5
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOS;NEED_TO_ENLARGE=2&SIZE=65536;39;18;19;9;11
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS2;NEED_TO_ENLARGE=1&SIZE=65536;35;37;28;31;43
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOM2;NEED_TO_ENLARGE=2&SIZE=65536;12;26;21;28;19
squidlib;;squidpony.performance.WaypointBenchmark.measureWaypoint3;;22;23;21;18;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap2;NEED_TO_ENLARGE=1&SIZE=65536;16;25;31;11;20
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS3;NEED_TO_ENLARGE=0&SIZE=65536;32;17;22;22;16
squidlib;;squidpony.performance.RNGBenchmark.measureLathe32IntR;;17;20;14;13;11
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap;NEED_TO_ENLARGE=2&SIZE=65536;25;12;17;35;27
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM2;NEED_TO_ENLARGE=0&SIZE=65536;18;16;22;36;20
squidlib;;squidpony.performance.HashBenchmark.doCharHive32;;14;11;12;9;11
squidlib;;squidpony.performance.HashBenchmark.doCharWater64;;12;23;13;12;19
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet2;NEED_TO_ENLARGE=2&SIZE=65536;33;41;28;17;16
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOM2;NEED_TO_ENLARGE=1&SIZE=65536;16;19;24;29;10
squidlib;;squidpony.performance.LOSBenchmark.measureOrtho;;22;45;19;26;35
squidlib;;squidpony.performance.MathBenchmark.measureSinGdx;;25;12;11;10;10
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS;NEED_TO_ENLARGE=2&SIZE=65536;23;32;17;2147483647;38
squidlib;;squidpony.performance.DijkstraBenchmark.doTinyPathOtherDijkstra;;11;10;20;45;15
squidlib;;squidpony.performance.HashBenchmark.doIntSirocco64;;9;16;10;16;11
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS2;NEED_TO_ENLARGE=2&SIZE=65536;18;15;18;14;11
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOS2;NEED_TO_ENLARGE=0&SIZE=65536;17;16;10;23;28
squidlib;;squidpony.performance.HashBenchmark.doLongJolt64;;10;8;8;7;16
squidlib;;squidpony.performance.HashBenchmark.doIntMist64;;6;7;8;8;19
squidlib;;squidpony.performance.DijkstraBenchmark.doScanCustomDijkstra;;29;46;31;35;26
squidlib;;squidpony.performance.NoiseBenchmark.measureSeeded6D;;14;11;24;23;21
squidlib;;squidpony.performance.NoiseBenchmark.measureEasySimplex2D;;23;19;45;14;31
squidlib;;squidpony.performance.HashBenchmark.doLongJolt32;;10;10;8;7;6
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet;NEED_TO_ENLARGE=2&SIZE=65536;37;35;16;23;16
squidlib;;squidpony.performance.LOSBenchmark.measureRay;;38;2147483647;2147483647;33;32
squidlib;;squidpony.performance.MathBenchmark.measureApproxAtan2Alt;;9;8;17;9;15
squidlib;;squidpony.performance.RNGBenchmark.measureFlapIntR;;10;14;10;11;14
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS3;NEED_TO_ENLARGE=0&SIZE=65536;16;17;25;15;28
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM2;NEED_TO_ENLARGE=1&SIZE=65536;12;13;12;14;19
squidlib;;squidpony.performance.HashBenchmark.doLongMist32;;9;7;7;6;9
squidlib;;squidpony.performance.HashBenchmark.doCharJolt32;;18;11;14;12;15
squidlib;;squidpony.performance.LOSBenchmark.measureBresenham;;23;41;22;30;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS2;NEED_TO_ENLARGE=0&SIZE=65536;37;26;26;21;24
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS3;NEED_TO_ENLARGE=0&SIZE=65536;26;14;13;11;17
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS2;NEED_TO_ENLARGE=0&SIZE=65536;17;15;12;21;20
squidlib;;squidpony.performance.CoordPackerBenchmark.doRetract;;15;26;26;25;15
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS;NEED_TO_ENLARGE=0&SIZE=65536;18;15;25;29;12
squidlib;;squidpony.performance.CoordPackerBenchmark.measureMixedSeparatedG;;6;8;14;15;6
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet2;NEED_TO_ENLARGE=1&SIZE=65536;2147483647;31;2147483647;28;27
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM;NEED_TO_ENLARGE=2&SIZE=65536;19;23;20;30;32
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM;NEED_TO_ENLARGE=2&SIZE=65536;22;30;19;11;16
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS3;NEED_TO_ENLARGE=2&SIZE=65536;46;17;23;19;35
squidlib;;squidpony.performance.WaypointBenchmark.measureWaypoint2;;44;21;43;27;24
squidlib;;squidpony.performance.HashBenchmark.doLongWisp32;;8;12;8;8;7
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOS2;NEED_TO_ENLARGE=2&SIZE=65536;25;42;35;34;24
squidlib;;squidpony.performance.MathBenchmark.measureMathSin;;13;29;11;14;8
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM2;NEED_TO_ENLARGE=1&SIZE=65536;24;42;23;20;23
squidlib;;squidpony.performance.RNGBenchmark.measureJDK;;22;10;12;7;13
squidlib;;squidpony.performance.RNGBenchmark.measureOriole32Int;;21;14;12;7;8
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS;NEED_TO_ENLARGE=1&SIZE=65536;48;18;47;26;36
squidlib;;squidpony.performance.CoordPackerBenchmark.doExpand;;26;20;18;23;24
squidlib;;squidpony.performance.RNGBenchmark.measureThrustAlt32R;;10;13;15;13;17
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap;NEED_TO_ENLARGE=1&SIZE=65536;32;16;20;21;33
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM2;NEED_TO_ENLARGE=2&SIZE=65536;32;11;22;13;24
squidlib;;squidpony.performance.CoordPackerBenchmark.doIntersect;;17;18;15;13;33
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM2;NEED_TO_ENLARGE=0&SIZE=65536;19;16;22;36;21
squidlib;;squidpony.performance.WaypointBenchmark.measurePath;;28;27;44;20;32
squidlib;;squidpony.performance.HashBenchmark.doJolt64;;10;8;16;18;12
squidlib;;squidpony.performance.NoiseBenchmark.measureFastNoise6D;;20;19;30;11;23
squidlib;;squidpony.performance.HashBenchmark.doJDK32;;18;10;17;9;13
squidlib;;squidpony.performance.NoiseBenchmark.measureEasySimplex4D;;31;32;25;22;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM3;NEED_TO_ENLARGE=2&SIZE=65536;36;16;23;23;30
squidlib;;squidpony.performance.HashBenchmark.doCharSirocco64;;15;23;19;10;15
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashSet2;NEED_TO_ENLARGE=0&SIZE=65536;21;18;20;13;21
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap2;NEED_TO_ENLARGE=2&SIZE=65536;14;15;31;30;16
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet2;NEED_TO_ENLARGE=0&SIZE=65536;21;25;26;19;21
squidlib;;squidpony.performance.CoordPackerBenchmark.doRandom;;8;7;6;7;10
squidlib;;squidpony.performance.HashBenchmark.doIntJDK32;;8;9;13;8;7
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM;NEED_TO_ENLARGE=1&SIZE=65536;19;21;12;21;24
squidlib;;squidpony.performance.HashBenchmark.doIntLightning32;;7;8;16;6;6
squidlib;;squidpony.performance.FOVCacheBenchmark.measureFOV;;14;9;25;2147483647;41
squidlib;;squidpony.performance.NoiseBenchmark.measureFastNoise2D;;10;19;10;26;2147483647
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM3;NEED_TO_ENLARGE=1&SIZE=65536;32;18;10;20;20
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap;NEED_TO_ENLARGE=2&SIZE=65536;17;41;43;35;19
squidlib;;squidpony.performance.HashBenchmark.doLongHive64;;6;8;7;6;6
squidlib;;squidpony.performance.RNGBenchmark.measureThrustAlt32IntR;;10;7;20;17;2147483647
squidlib;;squidpony.performance.HashBenchmark.doCharWisp32;;13;10;15;10;12
squidlib;;squidpony.performance.MathBenchmark.measureSinApproxDeg;;26;19;29;10;2147483647
squidlib;;squidpony.performance.MathBenchmark.measureSinApproxNickBitF;;11;13;8;2147483647;21
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM3;NEED_TO_ENLARGE=1&SIZE=65536;14;22;20;11;12
squidlib;;squidpony.performance.HashBenchmark.doCharWisp64;;12;9;10;13;12
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS;NEED_TO_ENLARGE=1&SIZE=65536;37;24;23;40;24
squidlib;;squidpony.performance.RNGBenchmark.measureFlapR;;16;12;13;19;2147483647
squidlib;;squidpony.performance.DijkstraBenchmark.doScanDijkstra;;2147483647;17;32;42;27
squidlib;;squidpony.performance.HashBenchmark.doIntMist32;;10;9;10;10;9
squidlib;;squidpony.performance.CoordPackerBenchmark.doFlood;;28;13;28;20;31
squidlib;;squidpony.performance.HashBenchmark.doCharWater32;;10;22;9;12;10
squidlib;;squidpony.performance.NoiseBenchmark.measureEasySimplex3D;;25;25;19;11;24
squidlib;;squidpony.performance.RNGBenchmark.measureFlap;;14;10;14;21;12
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM3;NEED_TO_ENLARGE=0&SIZE=65536;10;21;22;12;15
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM3;NEED_TO_ENLARGE=1&SIZE=65536;44;26;29;33;19
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOM2;NEED_TO_ENLARGE=1&SIZE=65536;14;18;23;16;26
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM2;NEED_TO_ENLARGE=1&SIZE=65536;27;25;31;21;30
squidlib;;squidpony.performance.CoordPackerBenchmark.doUnion;;26;12;12;17;27
squidlib;;squidpony.performance.HashBenchmark.doIntJolt32;;11;6;8;9;6
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet;NEED_TO_ENLARGE=1&SIZE=65536;18;39;20;27;15
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS;NEED_TO_ENLARGE=2&SIZE=65536;14;15;9;14;14
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM;NEED_TO_ENLARGE=1&SIZE=65536;22;17;26;36;32
squidlib;;squidpony.performance.MathBenchmark.measureMathSinDeg;;6;8;9;20;10
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM2;NEED_TO_ENLARGE=2&SIZE=65536;20;13;16;8;19
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS;NEED_TO_ENLARGE=0&SIZE=65536;15;17;24;14;25
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOM;NEED_TO_ENLARGE=1&SIZE=65536;15;23;14;14;18
squidlib;;squidpony.performance.RNGBenchmark.measureGWTRNGInt;;12;13;14;14;16
squidlib;;squidpony.performance.CoordPackerBenchmark.doFringe;;20;27;17;20;14
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM;NEED_TO_ENLARGE=2&SIZE=65536;17;15;8;26;24
squidlib;;squidpony.performance.RNGBenchmark.measureLongPeriod;;17;15;27;14;13
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringGdxOS;NEED_TO_ENLARGE=1&SIZE=65536;35;26;2147483647;36;17
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM2;NEED_TO_ENLARGE=0&SIZE=65536;32;15;21;25;22
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM2;NEED_TO_ENLARGE=0&SIZE=65536;19;20;18;22;16
squidlib;;squidpony.performance.RNGBenchmark.measureOriole32IntR;;14;30;14;14;16
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM3;NEED_TO_ENLARGE=2&SIZE=65536;27;16;29;29;23
squidlib;;squidpony.performance.DijkstraBenchmark.doTinyPathCustomDijkstra;;27;20;13;15;10
squidlib;;squidpony.performance.HashBenchmark.doCharJDK32Mixed;;13;7;11;10;14
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS3;NEED_TO_ENLARGE=1&SIZE=65536;19;15;27;21;36
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM3;NEED_TO_ENLARGE=0&SIZE=65536;20;25;13;23;17
squidlib;;squidpony.performance.DijkstraBenchmark.doTinyPathGDXAStar;;2147483647;2147483647;35;2147483647;20
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOM;NEED_TO_ENLARGE=2&SIZE=65536;17;20;23;16;28
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM3;NEED_TO_ENLARGE=0&SIZE=65536;22;35;17;30;16
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM;NEED_TO_ENLARGE=0&SIZE=65536;20;26;26;27;20
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM;NEED_TO_ENLARGE=0&SIZE=65536;20;13;32;25;15
squidlib;;squidpony.performance.MathBenchmark.measureAtan2Baseline;;6;30;17;50;9
squidlib;;squidpony.performance.HashBenchmark.doMist32;;10;15;14;11;15
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2;NEED_TO_ENLARGE=1&SIZE=65536;15;16;20;31;21
squidlib;;squidpony.performance.WaypointBenchmark.countWaypoint3;;12;23;22;27;31
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS;NEED_TO_ENLARGE=0&SIZE=65536;12;20;15;30;18
squidlib;;squidpony.performance.MathBenchmark.measureCosApprox;;11;14;8;12;15
squidlib;;squidpony.performance.RNGBenchmark.measureJDKInt;;2147483647;15;11;11;15
squidlib;;squidpony.performance.HashBenchmark.doHive64;;8;9;10;11;10
squidlib;;squidpony.performance.DijkstraBenchmark.doPathGDXAStar;;18;19;18;22;24
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM2;NEED_TO_ENLARGE=1&SIZE=65536;17;26;19;14;14
squidlib;;squidpony.performance.RNGBenchmark.measureLathe32R;;48;10;13;7;23
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM3;NEED_TO_ENLARGE=2&SIZE=65536;29;13;27;22;23
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS;NEED_TO_ENLARGE=2&SIZE=65536;21;2147483647;25;25;15
squidlib;;squidpony.performance.RNGBenchmark.measureLathe32Int;;10;10;17;19;10
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap2;NEED_TO_ENLARGE=0&SIZE=65536;24;25;11;29;20
squidlib;;squidpony.performance.MathBenchmark.measureMathCosDeg;;14;9;6;10;6
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap;NEED_TO_ENLARGE=1&SIZE=65536;44;24;48;24;26
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM;NEED_TO_ENLARGE=1&SIZE=65536;11;14;44;18;36
squidlib;;squidpony.performance.CoordPackerBenchmark.doRandomG;;8;11;6;6;14
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM3;NEED_TO_ENLARGE=2&SIZE=65536;19;24;20;22;17
squidlib;;squidpony.performance.CoordPackerBenchmark.doPackG;;19;18;30;20;14
squidlib;;squidpony.performance.MathBenchmark.measureCosApproxOld;;8;2147483647;9;19;12
squidlib;;squidpony.performance.MathBenchmark.measureSinApproxFloat;;20;9;34;13;37
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap2;NEED_TO_ENLARGE=2&SIZE=65536;40;20;39;33;14
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM2;NEED_TO_ENLARGE=1&SIZE=65536;12;14;20;9;14
squidlib;;squidpony.performance.RNGBenchmark.measureLathe32;;24;9;10;10;8
squidlib;;squidpony.performance.NoiseBenchmark.measureSeeded3D;;42;35;24;2147483647;19
squidlib;;squidpony.performance.RNGBenchmark.measureLapR;;11;15;14;11;14
squidlib;;squidpony.performance.HashBenchmark.doSirocco32;;9;13;11;10;20
squidlib;;squidpony.performance.CoordPackerBenchmark.doExpandG;;33;29;43;26;18
squidlib;;squidpony.performance.HashBenchmark.doHive32;;19;13;13;10;22
squidlib;;squidpony.performance.LOSBenchmark.measureElias;;39;37;47;27;33
squidlib;;squidpony.performance.CoordPackerBenchmark.doFringeG;;23;22;20;16;16
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap;NEED_TO_ENLARGE=0&SIZE=65536;42;36;29;31;24
squidlib;;squidpony.performance.MathBenchmark.measureMathAtan2;;11;13;13;6;21
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet;NEED_TO_ENLARGE=0&SIZE=65536;36;40;24;17;25
squidlib;;squidpony.performance.HashBenchmark.doLightning64;;12;11;9;10;14
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM3;NEED_TO_ENLARGE=1&SIZE=65536;41;19;39;13;17
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS2;NEED_TO_ENLARGE=0&SIZE=65536;44;30;12;31;15
squidlib;;squidpony.performance.MathBenchmark.measureGdxAtan2;;7;8;8;26;9
squidlib;;squidpony.performance.CoordPackerBenchmark.doUnionG;;10;11;20;10;17
squidlib;;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS3;NEED_TO_ENLARGE=2&SIZE=65536;46;32;35;12;19
squidlib;;squidpony.performance.MathBenchmark.measureSinApproxOld;;16;12;9;29;11
squidlib;;squidpony.performance.MathBenchmark.measureASinApprox;;11;12;11;12;12
squidlib;;squidpony.performance.WaypointBenchmark.measurePath2;;23;17;37;21;38
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS3;NEED_TO_ENLARGE=2&SIZE=65536;26;10;14;27;20
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM2;NEED_TO_ENLARGE=0&SIZE=65536;37;18;19;11;42
squidlib;;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS;NEED_TO_ENLARGE=1&SIZE=65536;19;10;15;16;18
squidlib;;squidpony.performance.WaypointBenchmark.measurePath3;;36;22;29;2147483647;23
squidlib;;squidpony.performance.HashBenchmark.doIntSirocco32;;22;7;7;6;13
