project;commit;benchmark;params;f1;f2;f3;f4;f5
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=10000;14;14;11;11;14
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=100000;23;13;17;21;17
rxjava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1;9;10;8;21;9
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableDedicated;count=1;10;8;10;13;12
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=1000;17;15;16;15;22
rxjava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruSync;size=1000000;23;15;31;33;13
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=100000;15;14;11;18;12
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=8&work=1;15;12;14;10;17
rxjava;;io.reactivex.XMapYPerf.obsFlatMapObservable1;times=100;7;7;13;9;8
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlatMapObservable;times=1000;12;13;10;8;11
rxjava;;io.reactivex.RxVsStreamPerf.range;times=1000;15;13;13;14;13
rxjava;;io.reactivex.FlatMapJustPerf.observable;times=1000;13;13;15;11;15
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=10;7;9;8;9;9
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs1;times=1000;18;18;19;21;23
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=1000000;14;16;18;19;19
rxjava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=1000;24;17;13;24;24
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000&maxConcurrency=8&work=1;18;14;11;15;14
rxjava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableDedicated;count=100000;31;20;30;19;33
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=100000;21;21;11;10;11
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=10;9;8;10;12;10
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=128&work=100;14;15;17;13;20
rxjava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableDedicated;count=10000;8;8;11;12;15
rxjava;;io.reactivex.OperatorMergePerf.oneStreamOfNthatMergesIn1;size=1000000;32;25;17;46;18
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowablePlain;count=10000;16;17;16;17;16
rxjava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=100;18;19;15;15;19
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=100;38;27;16;21;22
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=1;14;19;16;12;12
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000&maxConcurrency=1;16;21;20;19;14
rxjava;;io.reactivex.BlockingPerf.flowableBlockingFirst;times=1000;15;7;19;10;8
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=1;12;9;6;23;9
rxjava;;io.reactivex.XMapYPerf.obsFlatMapCompletable0;times=1000;26;20;23;20;19
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000&maxConcurrency=32;16;19;22;16;21
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowablePlain;count=1000;17;15;13;15;12
rxjava;;io.reactivex.FlattenCrossMapPerf.observable;times=10000;18;17;18;18;17
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=100000;39;24;48;16;28
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=1000;24;8;39;8;9
rxjava;;io.reactivex.BlockingPerf.flowableBlockingLast;times=1;21;11;15;17;11
rxjava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1&count=10000&parallelism=2;28;29;26;21;18
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=100;9;10;9;9;9
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10000&maxConcurrency=8&work=100;15;9;11;14;12
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observablePlain;count=1;10;11;8;15;11
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=1000000;19;25;21;19;21
rxjava;;io.reactivex.XMapYPerf.flowFlatMapCompletableAsFlow0;times=1;11;7;17;12;8
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableDedicated;count=10;10;11;11;9;9
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=100000;16;16;25;44;14
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=100000;9;8;7;6;9
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000&maxConcurrency=128;20;20;14;16;10
rxjava;;io.reactivex.EachTypeFlatMapPerf.singleJustMapJust;times=1000;7;12;8;9;10
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=256&work=100;13;9;10;9;9
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=1000000;6;7;7;7;6
rxjava;;io.reactivex.EachTypeFlatMapPerf.bpRangeMapRange;times=1000000;23;26;26;12;14
rxjava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100&count=10000&parallelism=2;17;26;21;13;14
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterable1;times=1000;17;19;36;10;11
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000&maxConcurrency=128&work=10;23;16;18;20;15
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=1000;18;15;22;16;20
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert;count=1;24;18;14;16;12
rxjava;;io.reactivex.StrictPerf.internal;count=1&cpu=1000;9;9;9;8;8
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=1000;11;25;14;13;24
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=10000;28;28;24;27;23
rxjava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1000&count=10000&parallelism=1;13;19;16;24;21
rxjava;;io.reactivex.FlattenJustPerf.observable;times=1000;9;7;8;7;11
rxjava;;io.reactivex.StrictPerf.internal;count=100000&cpu=1000;10;8;10;7;11
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observablePlain;count=10000;13;12;12;12;11
rxjava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowablePlain;count=1000000;8;13;10;8;9
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=1;14;8;15;8;13
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=1;13;12;14;10;27
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1000000;22;17;16;22;17
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=1;8;23;12;9;9
rxjava;;io.reactivex.parallel.ParallelPerf.parallel;compute=100&count=10000&parallelism=3;17;12;13;17;22
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000&maxConcurrency=128;17;15;15;21;18
rxjava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10&count=10000&parallelism=2;22;13;20;20;21
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=1000000;14;16;21;21;14
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=10000;15;13;13;14;13
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=100;9;7;9;11;16
rxjava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowableConvert;count=100000;18;16;12;12;23
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterable1;times=1000;19;12;9;11;11
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000&maxConcurrency=32;13;15;23;16;15
rxjava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowableConvert;count=10000;16;17;26;16;18
rxjava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=1000&count=10000&parallelism=4;12;12;12;12;34
rxjava;;io.reactivex.OperatorMergePerf.mergeNSyncStreamsOfN;size=1;16;10;7;10;9
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableConvert;count=10;10;11;15;12;13
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRangeMapRange;times=1000;17;13;50;20;16
rxjava;;io.reactivex.ReducePerf.obsSingle;times=1;10;12;10;8;14
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1000;29;46;28;48;43
rxjava;;io.reactivex.PublishProcessorPerf.unbounded1m;;8;15;15;8;22
rxjava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableConvert;count=100;11;14;14;12;21
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000&maxConcurrency=256;19;16;38;20;17
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observableDedicated;count=10000;16;22;21;18;20
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=100;13;14;16;14;14
rxjava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowablePlain;count=1;9;14;7;13;9
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=100000;16;16;39;36;19
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10&maxConcurrency=8;12;11;13;9;8
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observableDedicated;count=1000;15;20;15;18;21
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHidePublisher;times=1000;10;25;9;14;10
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1&maxConcurrency=1;11;10;8;9;9
rxjava;;io.reactivex.ReducePerf.flowMaybe;times=1000;12;27;18;14;16
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1000;26;33;17;17;25
rxjava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=100000;11;17;17;8;17
rxjava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000&count=10000&parallelism=1;20;29;24;29;25
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs0;times=10;9;9;10;7;8
rxjava;;io.reactivex.CallableAsyncPerf.observeOnCompletable;;8;19;8;21;14
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=10000;15;15;15;16;15
rxjava;;io.reactivex.JustAsyncPerf.subscribeOnCompletable;;16;17;18;10;7
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=100;28;26;29;32;30
rxjava;;io.reactivex.StrictPerf.internal;count=1000&cpu=10;31;13;2147483647;20;9
rxjava;;io.reactivex.OperatorFlatMapPerf.flatMapTwoNestedSync;size=1000;13;11;10;7;15
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=100;20;11;12;15;22
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=1000000;19;12;15;15;16
rxjava;;io.reactivex.JustAsyncPerf.observeOnObservable;;10;9;10;15;11
rxjava;;io.reactivex.BlockingPerf.flowableBlockingLast;times=1000;10;2147483647;10;13;11
rxjava;;io.reactivex.FlattenCrossMapPerf.flowable;times=1;41;2147483647;25;19;25
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=1&work=100;10;8;11;10;12
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=1;9;10;9;9;9
rxjava;;io.reactivex.JustAsyncPerf.observeOnFlowable;;13;16;11;11;10
rxjava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowablePlain;count=1000;14;8;10;21;7
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observablePlain;count=1000;14;12;12;13;15
rxjava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10&count=10000&parallelism=1;32;40;12;22;13
rxjava;;io.reactivex.CallableAsyncPerf.subscribeOnSingle;;14;9;12;9;9
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs0;times=1000;18;15;12;14;14
rxjava;;io.reactivex.OperatorMergePerf.oneStreamOfNthatMergesIn1;size=1000;16;12;12;15;18
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=100000;14;15;15;14;47
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1;8;9;11;9;7
rxjava;;io.reactivex.parallel.ParallelPerf.parallel;compute=10&count=10000&parallelism=2;15;13;11;13;16
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=10;12;13;14;11;12
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=100;18;8;15;15;15
rxjava;;io.reactivex.RxVsStreamPerf.rangeObservableFlatMap;times=1000;20;17;16;18;14
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=100;19;13;18;16;15
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableDedicated;count=10;12;13;11;12;13
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterableAsFlow0;times=10000;18;11;10;10;10
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=100000;15;20;19;50;12
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=100000;23;16;49;19;26
rxjava;;io.reactivex.JustAsyncPerf.pipelineMaybe;;10;15;18;10;10
rxjava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=1;17;14;12;45;10
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableConvert;count=1000;14;11;18;20;13
