project;commit;benchmark;params;i1;i2;i3;i4;i5;i6;i7;i8;i9;i10;i11;i12;i13;i14;i15;i16;i17;i18;i19;i20;i21;i22;i23;i24;i25;i26;i27;i28;i29;i30;i31;i32;i33;i34;i35;i36;i37;i38;i39;i40;i41;i42;i43;i44;i45;i46;i47;i48;i49;i50;i51;i52;i53;i54;i55;i56;i57;i58;i59;i60;i61;i62;i63;i64;i65;i66;i67;i68;i69;i70;i71;i72;i73;i74;i75;i76;i77;i78;i79;i80;i81;i82;i83;i84;i85;i86;i87;i88;i89;i90;i91;i92;i93;i94;i95;i96;i97;i98;i99;i100
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxDouble;;0.02693031;0.033005285;0.048796041;0.049291766;0.04804813;0.046603538;0.045020875;0.043599133;0.042425936;0.041290335;0.040328512;0.039488648;0.038688638;0.038068704;0.03742347;0.037238511;0.037377026;0.037441426;0.037472891;0.037023097;0.036697904;0.036737911;0.036754035;0.03673697;0.03678748;0.036801027;0.036541765;0.036542284;0.036544483;0.036575681;0.036398192;0.036374573;0.036103532;0.036115707;0.036041089;0.036202007;0.03620471;0.036218795;0.036247776;0.036234136;0.036247583;0.036249129;0.036258843;0.036267936;0.036093396;0.035934535;0.035888839;0.035805319;0.035825787;0.035667203;0.035553304;0.035526505;0.035500911;0.035515444;0.035469612;0.035459334;0.035456544;0.035459892;0.03547859;0.035467101;0.035429033;0.035344399;0.035351115;0.035188853;0.035194742;0.035393514;0.035863698;0.035844886;0.035843738;0.035848094;0.035802484;0.035737625;0.035731286;0.035680996;0.035675324;0.035698515;0.035692461;0.035665562;0.03552346;0.035468297;0.035441037;0.035453181;0.035451146;0.035452611;0.035439456;0.03541029;0.035414313;0.035285576;0.035281283;0.035261161;0.035198176;0.035204794;0.035209151;0.035159685;0.035080184;0.035090166;0.035177918;0.035065388;0.035076199;0.035059346
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxBoolean;;0.012455792;0.017221731;0.021495715;0.036784662;0.039873879;0.041256594;0.04049631;0.039348458;0.038244395;0.037605375;0.037112604;0.036134998;0.03529362;0.03446757;0.033742325;0.033229402;0.032849728;0.032423185;0.033366007;0.032878876;0.032320606;0.03186831;0.031425171;0.030947782;0.03054535;0.030107398;0.029726624;0.029692011;0.029350545;0.02908715;0.028837681;0.028835069;0.028539647;0.028234622;0.094195196;0.092901978;0.09173386;0.090538405;0.089476449;0.088443875;0.087442452;0.08647121;0.085558397;0.084671152;0.083739117;0.082899454;0.082059123;0.081215905;0.080454875;0.079656838;0.079021741;0.07839043;0.077659117;0.076997023;0.076353323;0.075725191;0.075114574;0.100926858;0.100093663;0.099393599;0.098688597;0.098085909;0.09732843;0.096586336;0.095860169;0.095201257;0.094558889;0.093877769;0.112275408;0.111509132;0.110806202;0.110121642;0.109456072;0.10880751;0.10811012;0.10738892;0.106681962;0.106081919;0.105436747;0.104803294;0.104237564;0.103669321;0.103146155;0.102601629;0.102131335;0.101602642;0.101095326;0.100582931;0.100077228;0.099582371;0.09909435;0.098609585;0.098133078;0.110637362;0.12119714;0.120689132;0.120152625;0.119577346;0.11905502;0.118546215
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.simpleDateFormat;;0.134050651;0.111192913;0.100138802;0.088495131;0.085432826;0.080846362;0.077246458;0.074113452;0.071176809;0.068594235;0.065929667;0.065927079;0.066288964;0.064160721;0.062246305;0.060493029;0.058994441;0.057501436;0.057268138;0.056328038;0.055628078;0.057027387;0.056086508;0.055256749;0.054449352;0.053621577;0.052852698;0.052222816;0.051452794;0.051798637;0.051180911;0.050620642;0.050109183;0.04976333;0.049208255;0.048664123;0.048115858;0.047594315;0.047065286;0.046573306;0.046090706;0.045630685;0.045179034;0.044746831;0.044322704;0.043918132;0.043541549;0.043171109;0.042902883;0.042565394;0.042236209;0.041962942;0.041647184;0.041344225;0.041035411;0.040742234;0.040503479;0.040216814;0.039936581;0.03978688;0.039649666;0.039513579;0.039379771;0.039246896;0.039102679;0.038964415;0.038921939;0.039032161;0.038909253;0.038858432;0.038638552;0.038423209;0.038421724;0.038467136;0.038258758;0.038061108;0.037860393;0.037682559;0.03749727;0.037404401;0.037223294;0.037039863;0.036861361;0.036698281;0.036531991;0.036365859;0.036210061;0.036056365;0.035902379;0.035747121;0.035603013;0.035449899;0.035313262;0.035173207;0.035030833;0.034897909;0.034753046;0.034612255;0.03447866;0.034343442
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedFormatReuseStringBuilder;;0.038379221;0.029801523;0.036584906;0.046114061;0.04735905;0.047163513;0.044280629;0.04464453;0.04547088;0.046133096;0.045162851;0.043410044;0.041958134;0.041287648;0.041736541;0.041977375;0.04228246;0.042027781;0.040976522;0.040760315;0.040043212;0.043644129;0.044627813;0.044469828;0.044364394;0.044133652;0.043830099;0.043633454;0.043541401;0.043323202;0.043327581;0.043294279;0.043210964;0.043064924;0.042882428;0.042778938;0.042680475;0.042640511;0.042479258;0.042396801;0.042273311;0.042251498;0.042159332;0.042153361;0.042137928;0.042066975;0.042011085;0.041912131;0.041904658;0.041798125;0.041757021;0.041738172;0.041661239;0.041579677;0.041502593;0.041434647;0.041346968;0.041419501;0.041386316;0.0413795;0.041447464;0.041399602;0.041374016;0.041324004;0.041323463;0.041236936;0.041262559;0.041292082;0.041252556;0.041179337;0.041157146;0.041135028;0.041091392;0.041057819;0.041061957;0.041068841;0.041043571;0.04100905;0.041000404;0.040967409;0.040991542;0.041016985;0.040976664;0.041030177;0.040986382;0.04098563;0.0409948;0.040951619;0.04088598;0.040934194;0.040955489;0.040955383;0.041044744;0.04108279;0.04110789;0.0411821;0.041176885;0.041119731;0.041115083;0.041078898
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatReuseCharArray;;0.115561345;0.085382534;0.070681269;0.06163289;0.055352859;0.050668279;0.047001273;0.044029967;0.041559041;0.039462204;0.037653706;0.036073004;0.034675977;0.033429608;0.032308633;0.031293345;0.030368119;0.029520382;0.028739889;0.028018197;0.027348274;0.026724215;0.026141013;0.025594398;0.025080697;0.024596734;0.024139747;0.023707319;0.023297327;0.022907896;0.022537362;0.022184245;0.021847222;0.021525106;0.02121683;0.020921431;0.020638036;0.020365854;0.020104164;0.01985231;0.019609689;0.019375752;0.019149992;0.018931943;0.018721178;0.018517298;0.018319937;0.018128756;0.017943437;0.017763687;0.017589234;0.017419821;0.017255211;0.017095181;0.016939523;0.01678804;0.01664055;0.01649688;0.016356868;0.016220362;0.016087217;0.015957298;0.015830477;0.015706632;0.015585649;0.015467419;0.01535184;0.015238813;0.015128247;0.015020053;0.014914147;0.014810451;0.014708888;0.014609386;0.014511876;0.014416294;0.014322575;0.01423066;0.014140493;0.014052018;0.013965184;0.01387994;0.013796237;0.013714031;0.013633278;0.013553934;0.013475959;0.013399315;0.013323964;0.01324987;0.013176999;0.013105317;0.013034792;0.012965393;0.012897092;0.012829858;0.012763665;0.012698486;0.012634296;0.012571069
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedDateFormatCreateNewCharArray;;0.090333408;0.066508117;0.060950819;0.056314494;0.053801632;0.05089831;0.047589283;0.044924199;0.043951394;0.041953356;0.041318361;0.039832362;0.039893009;0.038583988;0.038450128;0.0373754;0.036414903;0.036438992;0.035577528;0.034797983;0.034071329;0.033379704;0.033595681;0.032976582;0.032405402;0.031857881;0.031331717;0.030845201;0.030407262;0.029960297;0.029522207;0.02911772;0.028753117;0.028394409;0.028845646;0.028499102;0.028163385;0.028556546;0.02824032;0.028574117;0.028733254;0.028968359;0.028684641;0.028411941;0.028136277;0.02786963;0.027619016;0.027719951;0.02795979;0.027726828;0.028059653;0.028302059;0.0285208;0.028293461;0.028463408;0.028241106;0.02803444;0.027827887;0.027631209;0.027443175;0.027253097;0.027066034;0.026883178;0.026712631;0.026539227;0.026365222;0.026525451;0.026829805;0.026667946;0.026502524;0.026341296;0.02618874;0.026393323;0.026239897;0.026485954;0.026754795;0.026604682;0.026461231;0.026321658;0.026182962;0.026315088;0.026180784;0.026043862;0.026260434;0.026129435;0.026277677;0.026152135;0.026025706;0.02590462;0.025784362;0.025664894;0.025547269;0.025429109;0.025576196;0.025462251;0.025346633;0.025236085;0.025124481;0.025016874;0.025122076
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedBitFiddlingReuseCharArray;;0.04680335;0.053920533;0.050515212;0.05233107;0.051559501;0.049848055;0.047981539;0.04620151;0.044581079;0.043048988;0.041635818;0.040345034;0.039153591;0.038148317;0.03718819;0.036272961;0.035462467;0.034763748;0.034046821;0.033357132;0.032706903;0.032108534;0.03152756;0.030999913;0.030493203;0.030011223;0.029582334;0.029157677;0.028748253;0.028351817;0.02798887;0.027628392;0.027277089;0.026943116;0.026634026;0.026333034;0.026036233;0.025753966;0.025525444;0.02526044;0.025014397;0.024782758;0.024549846;0.024328739;0.02411836;0.023906429;0.023703638;0.023500355;0.023303437;0.023120878;0.022944684;0.022777124;0.022602237;0.022442022;0.022280373;0.022124748;0.021998548;0.021850114;0.021717456;0.021580938;0.021439579;0.02130484;0.021167964;0.021036579;0.020918708;0.020792486;0.020703166;0.020585844;0.02048164;0.020369021;0.020286862;0.020190017;0.020091732;0.019987608;0.019888927;0.019787158;0.019686687;0.019593888;0.019507278;0.019421202;0.019334769;0.019253791;0.019167962;0.019083769;0.019006067;0.018924974;0.018842315;0.018761129;0.018687315;0.018609499;0.018538898;0.018464415;0.018394133;0.018328785;0.018255736;0.018185394;0.018131383;0.018062229;0.018002426;0.017943535
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatReuseStringBuilder;;0.175329884;0.166248397;0.148109987;0.133471417;0.122413061;0.114430056;0.108051603;0.103686929;0.099251334;0.095126692;0.091778709;0.088746672;0.086038105;0.084594941;0.082450269;0.08059913;0.078806819;0.077166927;0.075763567;0.074391865;0.073072588;0.071806557;0.070710631;0.069768179;0.068935333;0.068101718;0.067496905;0.066836737;0.065984806;0.065185149;0.064461351;0.063834371;0.063237199;0.062595963;0.062079696;0.061542547;0.061038017;0.060525478;0.060027151;0.059586117;0.059127311;0.058672715;0.058254483;0.058025479;0.057634865;0.057440368;0.057065153;0.056694297;0.056437863;0.056131897;0.055854831;0.055614296;0.055373228;0.055110368;0.054790233;0.054516052;0.054243881;0.054020399;0.053799121;0.053560467;0.053324507;0.053052898;0.052849296;0.052666879;0.052455447;0.052232843;0.052013598;0.051794251;0.051589343;0.0513901;0.051172137;0.050987078;0.050792534;0.050585247;0.050427831;0.050469767;0.050339482;0.050180715;0.050003753;0.049850855;0.049843293;0.049674891;0.049508197;0.049348794;0.049311053;0.049235314;0.049106353;0.048975036;0.048826974;0.048670305;0.048532019;0.048387975;0.048266844;0.048151276;0.0480054;0.047920043;0.047815089;0.047682593;0.047551579;0.047420988
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fastDateFormatCreateNewStringBuilder;;0.140634072;0.109954756;0.09735588;0.088693637;0.081796908;0.076697026;0.073328488;0.070130658;0.068206642;0.066145358;0.064370952;0.06252799;0.061179844;0.059793079;0.058932114;0.057744543;0.057627847;0.056636834;0.055851299;0.0551196;0.054375742;0.053672441;0.053049091;0.052411973;0.051918226;0.051366512;0.05086992;0.050457943;0.049931844;0.049580564;0.049639195;0.049358455;0.049039612;0.049748507;0.049361932;0.049032744;0.048847852;0.048601654;0.048312279;0.048030416;0.047757586;0.047454591;0.047126029;0.046989615;0.046821052;0.046633518;0.046452604;0.046219144;0.046022971;0.045841094;0.045664739;0.045419796;0.045216902;0.045056963;0.04488454;0.044775988;0.044607192;0.044429629;0.044245855;0.044052432;0.043934923;0.043876464;0.043799309;0.04372589;0.043616626;0.043531891;0.043434007;0.043322078;0.043301569;0.043180449;0.043067929;0.042947307;0.042811834;0.042751829;0.042661187;0.042676029;0.042575648;0.042482998;0.042422946;0.042376771;0.04227946;0.042254574;0.042188238;0.042129155;0.042064566;0.04197379;0.041944817;0.041848976;0.041754228;0.041679486;0.041596378;0.041513369;0.041487793;0.0414522;0.041402496;0.041329601;0.04126697;0.04119287;0.041159589;0.041127354
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.threadLocalSimpleDateFmt;;0.136362828;0.112260795;0.098437431;0.088909002;0.082907968;0.080522027;0.078524384;0.076870132;0.073852941;0.072471904;0.071678684;0.069690636;0.067506045;0.065922748;0.064328259;0.062985588;0.061729666;0.062028645;0.062658392;0.061541569;0.060380584;0.059352095;0.058499884;0.057618228;0.056778808;0.055966798;0.055212799;0.054518396;0.05380214;0.05314806;0.053694425;0.053771487;0.05381479;0.053380153;0.052792491;0.052354258;0.051904682;0.051420276;0.050963404;0.050545452;0.05013906;0.049754261;0.049328644;0.048938383;0.048579092;0.04820341;0.04790762;0.047627368;0.047338332;0.047044677;0.046748825;0.046523492;0.046270399;0.046155247;0.0461326;0.046013488;0.045776024;0.045528786;0.045278671;0.045073897;0.044836422;0.044611753;0.044375914;0.044175314;0.043964317;0.043759406;0.044156392;0.044261242;0.044097601;0.044073221;0.043865569;0.043705034;0.043556485;0.043405267;0.043242274;0.04306276;0.042904066;0.042756023;0.042608226;0.042435305;0.042286716;0.042119104;0.0419568;0.041832113;0.04175194;0.042003015;0.042401978;0.042262893;0.042167011;0.042028736;0.04193475;0.04188652;0.041787132;0.041665685;0.041550339;0.041446928;0.041334545;0.041239303;0.041101338;0.040964403
